snoring_rate,respiration_rate,body_temperature,limb_movement,blood_oxygen,eye_movement,sleeping_hours,heart_rate,stress_level
87.23027279204689,12.42446940857917,104.5317096193321,56.8893418610096,96.96369684999809,3.553706786595285,10.175628893775864,149.6604314353317,54
50.46412427048199,24.435227210633457,101.73249921295792,68.3465478005819,91.61829845048489,2.9262762730941176,8.10510172159411,70.64305084757507,57
68.69000554922968,26.228143540211025,95.14443934895098,30.08605465525761,97.70574377849698,2.2799950120970607,8.401524802437052,86.0743509279564,43
28.346572409383956,24.00681973900646,95.35015151370315,21.147026404272765,94.73541379673406,1.342842617072165,6.049577708356082,88.76280306838453,71
71.21310907276347,21.73650068230927,103.28666666289791,11.275361148407685,90.395995748695,1.837525113485753,2.4074958711862564,163.6624815268442,22
40.05337789701298,20.968257882632315,103.45330618787555,35.27885740855709,98.5732398321852,1.1155823720619082,11.516103869536892,106.74514155369252,93
79.93147812783718,29.45667683146894,98.54036337928846,89.34400967368856,96.22487063286826,2.87726011313498,6.67527506314218,158.51031406316906,63
53.16303453128785,28.92815090250224,101.04280500905588,64.36296076932922,97.78920052805915,1.668461488559842,9.426590742310507,163.41402536723763,81
45.78635384188965,22.259498052299023,104.01577962562442,20.52077144640498,95.47713271575049,1.1197682162746787,6.065583119634539,157.94939967803657,24
28.1179104950279,16.63293498568237,98.45736754592508,93.58752960362472,99.69037408242002,2.661920723505318,2.838557231705636,59.75693462882191,53
13.865539930062369,18.11383736785501,103.84818672202528,52.20930423447862,96.806583548896,4.78273063711822,8.169596401043236,106.33129820693284,59
79.86839828197844,16.208609701134264,103.24352423427626,64.12859203200787,98.55389391770586,4.457172041758895,4.7193374410271645,135.28815695084631,95
6.766194881405681,16.130715403705835,95.13342047808692,96.15631156787276,99.47585686808452,3.7321306839585295,1.8819745171349496,103.83821163792165,78
8.991245559882373,19.814580767415464,101.77946752635762,16.52446043258533,98.69284759741277,4.61581249628216,3.357297775568441,82.46272061020136,99
31.60596747417003,21.202873894944787,96.78503399714828,62.13200077158399,92.35709241125733,3.33423478808254,6.857540401630104,165.46462117694318,74
50.73739952035248,11.342890826053916,102.4799349415116,69.97268086788245,90.6281446455978,4.520437787286937,8.362062986707315,142.34825255349278,22
35.64211830450222,21.53192058671266,96.93151636281982,46.05212663253769,94.21802136814222,4.862143152393401,11.805613386211917,62.04499219544232,54
16.929385455790907,11.014921418391168,96.27223518211396,1.4653473154176029,96.50592440273611,4.887621998786926,11.55653073452413,135.99262774456292,82
10.924685495672747,24.49146628845483,104.08986235735938,92.48070200555958,99.94634261354804,3.583186417818069,6.447951089357957,79.34927090071142,49
73.57323414389975,21.09350217506289,98.60449065221474,81.26368736149743,96.7041742359288,3.843969424255192,2.4476499545853585,46.53107258025557,65
27.589486330281943,19.486405504867435,95.56908382102849,99.3665748059284,90.9761749743484,4.122448910027742,1.8865601152647289,72.51428850460798,24
20.61447186814621,20.62483563553542,103.27605521772055,41.10231658490375,92.2649588342756,2.464232843369245,6.670750386780128,73.77671097405255,80
4.390130320098251,18.938440224155784,103.09941841987892,69.94072833424434,99.819320673123,4.732278510928154,5.07786326832138,170.83177004009485,92
97.75552346045151,12.757770246826112,102.69591723568738,25.314275761600584,95.97955577541144,4.616535626351833,5.666474008467048,95.3539287718013,21
81.7996099286247,10.713292243890464,104.63406182127072,74.98753777612,95.21925578359514,2.4446757212281227,11.422760209068656,105.44726667460054,85
1.0303740766830742,21.76648982334882,96.849001145456,84.38693672791123,96.92379127489404,2.15968384873122,2.0117622951511294,165.60168841388077,25
36.18589659873396,23.18181475624442,99.35314442263916,49.09927048906684,93.03265304071827,1.3090874021872878,9.184797168709338,87.9491734597832,99
75.26669761235826,12.549237608909609,101.55601642094553,96.40685723582284,90.3175862459466,2.4312610644847155,9.70009709126316,76.53303171973675,88
12.420013488503171,19.979438446462154,96.60364513518287,78.85293812234886,91.12003890099004,3.328715655021369,5.274884961778298,114.63616157416254,36
48.89255592389964,19.6077840635553,102.83650246914476,34.189557392615825,95.1984976651147,1.6125882249325514,7.797623011050746,135.6262414669618,46
64.5096786879003,22.481736596673727,99.37665374251084,18.658347621094435,97.76685862103476,4.811507127247751,8.620554966619238,158.95787282846868,47
79.45765634789132,16.683596246875823,101.82183262193576,74.18149802554399,96.16135926451534,2.868953600525856,7.97346947924234,135.72277723811567,31
56.04556378372945,23.599961758591235,98.81812665378676,58.43389752344228,99.98770453035831,2.307255276478827,10.813570133177564,122.50852973666042,22
27.57938514160924,14.797510546632113,95.78898929525168,91.08383850287646,95.02369879744948,4.696372890844941,2.851903468137607,115.86699364241213,26
99.02367948298344,13.029756559990346,97.09127509733662,50.50482976157218,96.17146518081428,4.504910200834274,9.157040023477748,113.34421064704657,46
23.229197535198185,15.39374286774546,99.0299099450931,73.7868410977535,96.69895422644912,4.365298433229327,6.377180663635954,81.03049588389695,30
53.62225055368617,22.94416000600904,103.39192843297496,49.175562290940434,96.40796296764164,2.153163099661469,2.981131678679958,60.16911598853767,27
80.24209745321423,18.286775397136807,103.05009569274262,13.540019504493102,95.79391523031518,4.05346114654094,10.911227918928487,127.52894240897147,65
26.416077048750594,27.978708264417943,97.3378263716586,5.312310125445947,92.06734975334255,1.1058882726356387,7.761520766885951,89.14124003145844,74
92.83535972447136,27.6513766637072,95.7565764663741,82.21644735871814,98.19401710527018,4.573960470035672,10.048572952626271,150.20560556091368,79
66.9511845454108,19.032729142345488,99.2554612015374,97.81920067616738,97.75993174873292,1.4886339409276843,3.745566261932254,87.52525019925088,90
1.3599109593778849,18.178995312191542,98.12573939794676,58.18452011048794,94.73256742581724,4.175889171659946,5.5161952949129045,147.30891146697104,24
98.07005173666404,16.6388953384012,96.52967806905508,63.90008183429018,99.3150177435018,4.2257750909775496,4.435286798514426,54.24802723806352,80
35.00403878418729,13.887451086193323,96.7030386137776,5.125332830008119,97.91524776723236,2.2623131135478616,6.973470110213384,60.64429134130478,62
61.230578831164166,27.218285598792136,97.15723973931745,63.5219304182101,91.24099004780874,1.4141603875905275,9.616085241083056,57.33515153173357,68
3.362562195397913,11.536845942027869,98.87471910798922,22.172634152695537,91.20407588547096,1.7538411729037762,5.712223556591198,100.5164450360462,45
6.9184200540184975,23.307010727003217,103.21976066334172,12.44312648801133,93.42628106707708,2.8770397352054715,2.2792845857329667,45.99146039225161,85
87.94686258397996,27.35245815012604,96.69994278112426,50.49820417934097,99.5558770466596,4.882858265191317,3.562677911482752,85.31825592275709,25
82.08667090092786,18.382427860051397,101.4963813102804,47.879507441073656,93.07937895180658,2.0810462282970548,8.8505711206235,147.50795458443463,67
76.53907185071148,21.03814750444144,104.25740401959048,11.232884062454104,90.81442386144772,4.421602793969214,2.2753322415519506,177.3361658165231,67
93.35242998949252,28.281028559431437,104.68485080171376,91.60110497148708,99.34467130573466,4.379972442984581,2.122183942934498,82.62994453310966,42
91.83701756736264,18.632023446261883,96.4182234602049,94.99112040922046,93.5662786103785,3.856511685065925,3.8110166219994426,126.74236671067774,60
22.57371024787426,22.32135501224548,99.82025762787087,78.18110789661296,93.23267574654892,1.4703519083559513,1.5589538177009672,131.2836714182049,26
51.32013821857981,25.103961462154984,99.52954174019396,93.51309712580404,91.008499735035,2.83639753703028,8.373088584514335,139.7451901761815,33
57.80473212781362,23.841466470621526,97.16992314206436,97.08836074569264,93.88497484615073,2.560692853294313,11.189977355999872,47.729695504531264,67
45.11358989728615,23.34973208140582,97.00595080154017,65.84818017436191,92.48810627497733,4.052847138606012,3.0973027693107724,102.7732343506068,52
63.19253637781367,27.172057246789336,98.1109656346962,72.89359811786562,90.30310835689306,4.080734661780298,11.265261173713952,177.0548397861421,42
38.84244004590437,11.163592534139752,101.68481873115525,4.951999912969768,99.09498421940953,4.287874940782785,3.267529216594994,158.4392037568614,28
5.30277606472373,16.93631835281849,100.89504997711629,84.62152464990504,91.4418026781641,2.985567720606923,8.908216569107026,146.03089815936983,26
87.85145939537324,21.21032353490591,95.697698823642,38.16570943268016,92.25691394880414,4.155308663845062,3.338761714985594,87.39328933414072,44
80.07475939486176,17.402731720358133,102.7955213864334,60.085869441740215,95.36713959183544,3.631165662780404,8.371798416832462,44.21103671658784,57
47.2361247073859,19.33781229890883,95.0736826332286,49.36829269421287,98.33273832686244,3.5234181955456734,1.347992464667186,147.35985734965652,99
46.12323976145126,20.41669560596347,99.40141750499606,74.61505982931703,95.71165882516652,3.042682883329689,10.634111042832956,49.53532957471907,36
56.07954554469325,19.93895906023681,97.55980154965071,61.233051614137366,90.45612847898155,1.3378633577376604,8.594835467170924,56.40056002419442,58
49.643639906542376,11.612846991047263,99.09178715897724,66.87685173680075,91.11312225926667,3.29489554092288,10.0949994425755,135.58699735905975,84
42.85331050935201,10.936431791633368,96.53029907494783,85.24895643745549,90.69819195894524,3.757915575988591,11.922208055621011,84.66436681337655,81
78.46736980951391,25.732882800512016,103.9672738360241,69.81260764389299,92.0617088326253,4.171860220842063,11.81937464978546,68.71217508334666,90
61.56341830524616,27.961529307067394,99.65266560437158,90.7128358632326,96.88550998223944,4.236054419539869,9.012668716022745,51.89013727009296,76
4.695328299654648,26.576800355687737,95.57356321718544,74.49849343742244,95.13365291757508,4.522948031313717,4.101853688713163,106.03895841166376,85
6.020762723870575,11.893323925323784,98.01672159926966,88.64755059592426,97.56578944157808,2.741894560866058,3.239850977435708,177.31800942216069,28
85.89429825660773,13.041210896335542,97.8737682546489,74.886944942642,98.51603139657529,1.4516074936836958,1.7776316232047975,137.9763290565461,40
46.69508547242731,22.094971020706,98.89041301328687,56.68341833376326,99.34177258284764,1.2810316840186715,6.93543372862041,52.7595959790051,26
93.7151940607,18.450905387289826,98.11308353208004,72.59659730852582,95.53668901557104,2.850342109799385,1.02944082650356,147.42106796707958,68
85.02767599164508,15.819403738714756,99.72337081097066,12.56817188533023,91.88292711507528,4.023164589889348,6.221774302655831,155.85081544704735,74
6.821620159549639,27.425268227234483,97.77760813944042,91.0802918325644,93.28896545106544,2.832306599244476,3.0997996346559376,171.65718711912632,93
58.80718557070941,25.996695375069976,99.67255583731458,79.60375041188672,95.15909762820228,4.39080445934087,7.21107139182277,63.34971692413092,89
89.08504841150716,13.122590011917056,98.4412217955105,46.87719070911408,99.51955494703724,2.957512929104269,11.330361533910036,67.73517648689449,80
30.57103745057248,12.3013257374987,103.56325248023496,49.80072692665272,97.00600407319143,1.293447376228869,2.131439797580242,76.57988432329148,54
23.85201943735592,10.797670180909336,98.50834186421709,8.86580457445234,93.18127762060612,1.492788448929787,11.906769826076925,68.6046362714842,33
15.571108689764516,26.909811291843653,101.59165300428867,31.89028680557385,99.8962461715564,4.788809016346932,8.925547222839668,87.44242700282484,18
73.33464458608069,27.151307268068194,104.24264464527369,59.83304087864235,97.00706768315284,1.913998033851385,10.924897378543392,96.15814137738198,18
48.51174119161442,19.710511318407956,96.07922405470164,71.8275188151747,96.64838256780058,3.830784340389073,1.3847614265978336,124.82929872348905,73
41.01759957685135,25.832809400744736,100.64850345952436,37.31395848700777,96.39944003662094,2.5822864677757025,7.623718627495691,76.41938732936978,68
22.45921222260222,15.339375361800194,104.06900696689264,77.96641762787476,95.43830225476997,4.263085749000311,7.066689191851765,82.61963439173996,22
66.13937656604685,14.7282623546198,99.37895196955652,38.691555774537846,91.05020358925684,2.4490932216867805,7.083266689442098,151.26385448500514,73
7.98601246625185,26.480851033702493,100.42153300484642,17.339485256467015,90.49234773265198,2.848356733098626,7.10424420516938,41.11114132683724,49
82.096780318534,12.651684377342464,104.74231258733198,95.70662916824222,95.85190434474498,4.7491987477988005,3.1298445847351104,144.0836245054379,22
77.28676721849479,20.60264835134149,102.11645333562046,64.62273305398412,90.83003863459452,4.172919045202434,11.890538750449196,163.6981805600226,39
68.27815155661665,28.00247930455953,104.772325232625,51.29792085895315,92.35549913952129,1.9332250524312256,10.06303046643734,108.94704631064089,57
50.81633596774191,27.91799916420132,98.47625255351886,22.90543669532053,96.01203033700584,4.471575246192515,5.389553994173184,127.85191326402128,36
72.36506485636346,28.27380826696753,99.65820695040748,72.01653559529223,90.27025630464776,3.990100326016545,4.641667406773195,92.95865669380872,18
57.096962784416974,10.201119291596116,97.33522434486076,6.589870505034924,95.70569802774116,2.61829424276948,2.104844673536718,175.34668430220336,92
44.487409783527255,13.21796989068389,102.37782545387743,35.947122108889744,90.2149835601449,4.024232885800302,6.719938051421195,80.60095211025327,76
7.139801828656346,23.277334976010025,97.67219616565852,9.434246042510496,90.6757942144759,3.0558037711307406,3.5148172923363745,126.64559640921652,53
45.24141367757693,28.370956988073885,96.43247356871144,33.90291505865753,98.1466221390292,2.3501549875363708,3.207046217750758,166.30630540195853,34
20.16304175369441,19.42439811304212,101.7392587987706,50.05259452550672,92.86127366125584,3.502414010465145,7.126758544007316,47.173621309921145,43
28.84365994273685,21.661422373726964,103.17826731363311,17.499222200596705,96.22933826874942,4.966060259379447,7.421117058955133,140.20539402030408,62
71.14448562264442,14.18685565236956,99.3959597335197,87.67248380417004,98.8195574353449,3.0441413912922144,2.381033465266228,73.81011907476932,19
17.0406382617075,13.624528916552665,102.621646868065,47.13415250182152,96.6656364640221,3.022180965170264,9.44090571347624,72.91537255514413,70
85.04613823769614,28.29947786871344,99.3936443189159,78.71257114247419,97.59197575505824,4.220929453149438,1.573636263376102,115.77198556158692,87
62.69342975923792,10.16994731966406,96.04025591397658,3.4242047900334,91.16762541234492,2.1601429218426347,10.791632593143731,80.03780755214393,99
88.41182244801894,20.300466902554035,98.4194632503204,76.37736948230304,94.68520306050776,2.4008488431572914,8.486466916510835,151.82488660793751,35
94.22145459591412,16.68695116881281,97.0471584610641,19.240811767987907,98.09905454982072,2.7183895092457533,10.108257176354527,120.6592348916456,80
45.41751803946681,20.987630924209952,95.2348301676102,13.59607458417304,91.09737567137928,1.434789459221065,6.146683896891773,46.59896002616733,43
55.4010878696572,29.36228092759848,102.34937748406082,54.6541047540959,91.51235206983984,2.947868524119258,6.375965447630733,135.43835615739226,61
46.08609444811009,17.84288974944502,103.5472189122811,99.5264944692608,94.66687393840402,3.0468863490968943,6.727587304776534,115.26896547991782,74
83.45723346457817,12.841601045802236,95.3685193345882,3.3759096176363528,99.20171617064624,1.6532199792563915,8.622567805228755,76.78006423637271,35
31.338076413143423,21.62598638329655,95.9044101811014,22.87174884788692,91.95966583210976,2.0508301481604576,10.454783177468926,131.80124388542026,33
33.38901055883616,23.749713022261854,101.37723183725028,37.65864368365146,90.64763544825836,4.86165098939091,1.3761714983265847,44.3852171767503,57
41.94094507861882,11.807166025973856,104.59988623391835,55.00870526232757,94.3665067735128,1.513178450986743,6.653373304754496,110.74129527900368,75
98.27438848582096,16.696043768897653,97.1485077124089,19.073430098593235,91.35908322175963,3.303735473193228,3.566898644901812,135.31111415941268,56
9.724787139100954,13.459883416071534,96.09088403638452,47.22482714243233,92.89470391348004,2.717655211687088,2.412748215254396,68.26360534410924,28
25.05805067741312,13.89027144294232,104.5335540547967,56.99715259857476,90.87466137250884,2.8243435053154826,8.906922180671245,162.6363630918786,67
66.37385997828096,20.354432980529964,97.92055806377904,96.26211714255624,95.95165791222826,3.4422927889972925,1.3135925878304988,116.01734751835464,41
98.49434172222392,21.921009067445997,98.13182830344886,83.91816569212824,98.86592919472604,2.5338155636563897,6.002422034507617,148.97882635239512,98
26.18417355697602,24.70980911515653,95.22903678007424,86.27278500748798,98.29262965591624,3.4174444833770394,9.60264537972398,80.93857089057565,79
32.89098603348248,23.78393119201064,103.86432540370151,69.22107871598564,91.64770723786204,1.0728634484112265,9.626090686768292,89.95532879140228,78
31.742967944359407,23.58722819481045,103.07586884358898,81.53483714931644,96.69574654428288,1.3061365149915218,8.282840852160007,44.84000684227794,81
20.023618773091584,22.927179629914463,98.61329298466444,34.22618347639218,96.90059276297688,3.773396896198392,5.3128235950134695,168.585189525038,57
89.2037182294298,14.229134949855506,96.38454312691464,15.622208176646382,96.12712787697092,3.6974924113601446,3.4436325361020863,110.22453801240772,73
99.2340280096978,16.901745670475066,99.66949065215886,78.5157621386461,90.90409412514418,1.9100085627287624,10.36613412736915,126.49232245981692,51
50.64587185974233,24.9256775341928,101.58188761211932,56.313296305248514,96.80162649136037,2.424808509647846,8.935937909642234,66.00069128442556,74
35.72232080902904,15.860812682658434,97.0181768690236,33.41415914753452,94.29580431431532,3.2634013686329126,10.963341254973784,56.47292701527476,63
25.474003785289824,29.58022493403405,95.88733620010316,46.97807123255916,96.66656732093544,2.4361072657629848,8.512190516339615,133.20227425545454,27
14.52468664944172,16.468490906991065,103.5612568142824,80.88681509508751,90.53021556697786,4.7775190360844135,9.939482704270633,54.98679594602436,96
20.66443085251376,23.4941761335358,98.45921590458602,26.437604722334072,97.50457902671768,2.7564721601083875,1.027731705456972,62.55797543097288,31
2.766261292854324,27.547251931391656,101.32071489468215,69.43216623319313,92.59432488121092,3.0428657783195376,4.540591409662738,162.4118344346061,26
23.51706489687785,23.739893417805437,102.2703684773296,73.76085461000912,90.86486391723156,1.1825560675933957,7.574329690774903,74.21934202779084,89
10.654399330960588,10.759459803812206,102.2236587596126,82.95718434499577,97.47776015894488,3.3294202964752917,2.7323141584638506,154.96037939563394,34
71.39291594759561,14.764582221396267,98.5493237245828,76.25271711451933,94.52559193829076,1.2273087669163942,11.605435918550938,128.0411021318287,30
75.70358604891226,24.072245713323355,97.1967205661349,23.996048546163365,92.81226829392835,1.494989676401019,4.557410373818129,98.12819654587656,40
27.49074606713839,20.431705280207098,95.45932222390547,75.16509529389441,96.07055549044162,4.304604962468147,8.896705402759835,110.4104967834428,46
13.951739552197978,14.668396338820456,101.18832449428736,41.840923983138055,96.7191859590821,1.212460822425783,8.303744832519442,132.73796849418432,86
72.89545472199097,29.685356481932104,97.35312360571696,87.54343282943591,95.27535441797228,2.652679998427629,4.954137778608128,76.48428823798895,23
69.27530192444101,15.157857481390238,95.12360990513116,76.04460365371779,97.2341302386485,1.5203034346923232,6.419959052000195,70.42016207706183,56
74.11347358184867,16.9890798907727,97.40250849397852,5.966340937651694,96.44292237469926,1.6945970077067614,4.849553745938465,98.24764317367226,23
12.002457190770656,11.179522266611457,98.19166533881798,35.527959532570094,91.31330118281768,2.5889312652871013,6.024190962081775,143.49613645114005,56
60.3654409321025,16.382890339009464,100.54881929419936,63.05413009691984,99.44358573528008,2.4644805835559964,1.2282312053721398,86.1135012563318,21
59.696018625982106,10.936530302278696,102.5637089414522,7.296055490616709,95.18271258566529,2.1269415421411395,9.08288847678341,60.40578386280686,99
81.72140465769917,25.313505590893328,97.39244571886957,38.877347757807,96.40729950275272,4.85013990662992,10.303909358102828,173.16532645374537,86
12.93194509577006,26.256008008494973,96.24650429701433,54.44297339534387,91.5432057529688,4.496998587623239,8.448463647859171,89.82200918253511,48
16.979181613307446,19.32258911896497,98.1874459492974,41.61306596873328,92.17376731336115,4.500677593052387,2.3554460052400827,70.07352931424975,76
68.16346560278907,26.294210348278284,100.29541390249506,28.48050459381193,95.0404098420404,4.642471428029239,3.6669878230895847,45.91736283153296,98
49.49644228955731,11.758898217231035,95.71570002939552,95.86111868056469,92.8299481794238,2.020440569147468,9.74821744300425,132.7344453241676,96
40.09043126297183,25.94390011858195,98.98363556712866,12.049195850035176,96.10284217866138,2.7665051333606243,8.801202452741563,44.7848895797506,36
83.21860619657673,24.414622774347663,95.6077834032476,59.42628926271573,94.9638738692738,1.361537063494325,1.6847030154895035,64.81693428941071,44
70.06337848957628,15.72990210261196,95.4069356666878,9.65715756895952,93.14156993525104,1.22178319003433,1.1258098506368697,116.25559031497689,70
58.973426945041865,22.33801141846925,99.48636804241688,6.535558437928557,97.06688610836864,4.137553572654724,3.3906873580999672,53.65229065995664,62
64.0998855936341,21.38594660907984,101.35158048011364,71.81945038051344,96.09520805068314,4.663801620714366,2.2981455854605883,125.14621234033255,75
96.31281746854074,20.547470645979047,102.84711840329692,89.84531788923778,93.3642876939848,1.068681119941175,4.407467983663082,141.99225360527635,58
29.486248734174296,13.106792154721916,96.2758506811224,91.7066707315389,90.8489477983676,4.731586020439863,11.77509831637144,151.58078528009355,94
34.05316556384787,24.87270795274526,97.59119373280556,16.321866050595418,94.22263379907236,4.785880117677152,7.586227629799396,152.2571897227317,77
61.69804911920801,13.007654645480216,96.49165518581869,41.80445293523371,91.81147683411837,1.248273028060794,11.73256855038926,97.9053550073877,53
30.126684518530965,13.324176711030304,104.7485478152521,81.40778294717893,91.8087610974908,4.160603567026556,1.9379436783492563,65.42956376448274,84
88.0949782456737,29.954688497819006,95.23768172832206,99.90929126809353,91.8833686131984,2.5381476106122136,8.430936885299161,116.57489584758878,74
74.3093673530966,14.572818544693291,97.98637922853231,27.853723883163184,99.09607616951688,2.480080015026033,9.727431280072778,173.7633855175227,34
64.07985369581729,23.96309219300747,100.60303829144686,63.94107768917456,93.94481863593684,4.027756343595684,1.232002082746476,72.81796056311578,71
85.49435425060801,20.65891635138541,102.88387661566958,37.236172292381525,99.92698885966092,3.554219340905547,10.813075887504963,124.72428081091492,58
4.040804028045386,11.320621776394546,102.05503572244196,43.4212156215217,94.03380897361784,3.00893297791481,7.841973796719685,99.94147301185876,64
38.909735064953566,21.224098321981728,99.39610831206664,55.64178163721226,96.2079533515498,4.820928021334112,7.008490696549416,103.31658754963428,76
84.695082671009,17.98550697043538,104.8570280522108,66.28316159592941,94.11241427995265,1.1230775406584144,9.103486882755533,65.18858069553971,65
93.02179372590037,14.579095672816038,96.8896570452489,77.79282129276544,94.98224372975528,1.4172766264528036,3.850839655380696,109.9644697504118,20
2.986274390714243,10.814283774234354,97.30986980488524,10.362040193285791,92.67808557720856,1.591896533034742,11.18933861097321,128.9790916396305,18
40.506074322154745,15.089574716985226,102.88057997822762,74.78260010736994,91.06083319755272,1.0769047904759643,7.311536030145362,64.43240765482187,48
29.00689480593428,20.924848266877238,99.77498637512326,43.31322960997932,98.87367920717224,3.393301456235349,4.538228922057897,68.0634257895872,61
2.941542162094265,13.419025978073478,101.41646335367112,63.98947315313853,95.75177933322266,2.390210621058941,10.804557292023674,112.4829023471102,88
72.43309107492678,29.685543519444764,97.27857505669816,74.49443615833297,94.32275636587292,2.3077838150784373,3.412667144089937,167.19896227121353,50
5.386085003148764,13.801314383745192,98.56388864805922,90.88400770560838,92.90050824172796,4.489503334276378,10.669270079117268,101.02657531388104,22
99.304927485995,14.814186436124146,101.25749023864046,61.69304459076375,93.00142181338742,3.489198101684451,3.4681242264341563,75.05289709661156,32
46.20473413937725,21.178683433681726,104.4998062797822,25.69605219573714,90.96404245356098,1.4879596531391144,8.427875693887472,155.31915890518576,90
18.587243136018515,27.75053875055164,103.595215305686,47.64670853991993,98.7027224060148,1.5232927771285176,3.769463796634227,46.82072559371591,26
92.30597411142662,28.27170996461064,95.19363258732484,26.410997215192765,92.17332841828464,2.7225382858887315,9.966233763145285,148.23308363556862,47
37.35468735103496,29.573266273364425,100.47012290451676,99.52002887870184,96.73641169909388,4.3111215410754085,7.369816489517689,155.09772177785635,71
66.925855335081,14.258015966042876,101.79973768303172,82.95585231808946,93.86319410521536,1.3377697244286535,2.386072735534981,142.35153594519943,60
58.02071685157716,13.112910753116012,104.81108361156656,13.265138736693189,91.66090735932812,3.43579494766891,7.1461351902689785,156.61461246665567,25
92.89113937690854,21.009235535748303,104.84632631996648,62.024603347759694,99.37117110239342,2.8740576496347785,10.58856589649804,156.4675337029621,87
21.70937020960264,14.602123717777433,100.82503555109724,70.11881893477403,90.57199395261704,2.78979495447129,1.0309338516090063,87.84781571943313,70
7.1021842390764505,23.87785532046109,101.959768764209,28.050914207007736,98.35772034479304,3.833765416406095,3.2745312373153865,134.49521135073155,55
95.1707864701748,25.920105599798266,100.97466978244483,52.87338096089661,99.33649517130108,2.6727509517222643,9.645509645575656,88.53666985873133,42
60.51936232531443,21.403986662626263,100.03766116453336,34.423873621504754,97.3854716378264,3.7868267679587007,10.229685131460428,63.9345648419112,71
62.31823693285696,25.56906782556325,104.59368579555304,10.482112179975957,92.09297146415338,2.079410239122808,6.458717515459284,63.53078553453088,89
44.18545142211951,29.2409476544708,103.47345563350244,27.096428208285943,99.08502410864456,2.281109619885683,8.65486025554128,165.4821474524215,33
27.09433243493549,17.027786960825324,103.18825869355352,75.67677014460787,97.15277200797571,2.690416269004345,7.679065865231678,92.45573782362044,27
32.48099779593758,15.983664891682563,101.44207060802728,85.14696954889223,98.28447580803186,1.1693411525338888,5.479643683880568,76.52211929671466,39
12.16372089018114,23.481523585505784,103.37079667020588,8.772141471039504,95.60840536141768,1.6551571264863014,9.790465004974976,123.3958030678332,71
19.94233512040228,28.20607537869364,104.52802284387872,63.43662224081345,98.08863369049504,1.7994944509118795,11.609426454408094,61.52610463090241,43
7.330854382365942,19.932285617105663,97.23308576038109,79.51194322109222,98.55257112067191,2.9127733316272497,3.326865012990311,68.84981252718717,20
22.804537224583328,21.842286228202283,96.93292933749036,1.6650575138628485,94.75617754738778,3.186043431982398,5.527257601497695,45.95861043781042,56
79.97374292113818,11.320731830783188,95.54492268478498,87.21340057416819,93.9934870484285,3.822047660127282,6.221090819686651,97.29590305127203,30
78.46685966174118,19.309907271526757,100.58295510243624,75.39690116792917,94.57692183321342,2.1275286991149187,4.602231852943078,77.20248555764556,54
97.10790801234543,10.623021419160068,95.78203605953604,38.533485039602965,97.99453935818748,2.3818133547902107,6.570404218975455,85.81747146323323,74
95.86859836615622,21.207291199825704,96.23770809965208,31.72445998969488,91.9633211591281,3.782522697933018,9.7275167144835,87.52232696395367,53
